date,main.humidity,main.temp,rain.1h,weather.main,wind.speed
2020-02-16T07:30:25.000Z,70,9.67,0,Clouds,1.5
2020-02-16T08:30:32.000Z,54,12.36,0,Clouds,3.6
2020-02-16T09:30:36.000Z,58,14.51,0,Clouds,1.5
2020-02-16T10:30:41.000Z,48,17.54,0,Clouds,1
2020-02-16T11:28:43.000Z,35,19.33,0,Clouds,0.5
2020-02-16T12:30:37.000Z,38,21.5,0,Clouds,3.1
2020-02-16T13:30:16.000Z,29,22.85,0,Clouds,3.1
2020-02-16T14:30:31.000Z,38,23.31,0,Clouds,3.1
2020-02-16T15:30:15.000Z,40,22.3,0,Clouds,3.6
2020-02-16T16:31:12.000Z,49,19.84,0,Clouds,2.6
2020-02-16T17:30:59.000Z,59,16.51,0,Clouds,1.5
2020-02-16T18:30:48.000Z,67,15.49,0,Clouds,2.1
2020-02-16T19:30:51.000Z,81,11.79,0,Clouds,1.5
2020-02-16T20:31:06.000Z,81,10.55,0,Clouds,3.1
2020-02-16T21:30:42.000Z,81,10.94,0,Clouds,2.1
2020-02-16T22:30:40.000Z,87,9.84,0,Clouds,1.5
2020-02-16T23:30:37.000Z,81,10.56,0,Clouds,1.5
2020-02-17T00:30:15.000Z,93,8.8,0,Clouds,1
2020-02-17T01:30:34.000Z,81,11.06,0,Clouds,1.5
2020-02-17T02:30:41.000Z,76,11.28,0,Clouds,2.1
2020-02-17T03:29:07.000Z,76,11.04,0,Clouds,1.5
2020-02-17T04:30:33.000Z,87,8.75,0,Clouds,2.1
2020-02-17T05:30:26.000Z,87,9.85,0,Clouds,2.1
2020-02-17T06:30:15.000Z,81,9.94,0,Clouds,3.1
2020-02-17T07:30:22.000Z,87,11.6,0,Clouds,3.1
2020-02-17T08:30:48.000Z,100,10.76,0,Drizzle,7.7
2020-02-17T09:30:46.000Z,93,10,0,Drizzle,6.2
2020-02-17T10:30:40.000Z,93,9.66,0,Drizzle,4.6
2020-02-17T11:28:40.000Z,93,9.95,0,Clouds,4.6
2020-02-17T13:30:15.000Z,93,10.23,0,Clouds,5.1
2020-02-17T14:30:51.000Z,93,10.2,0,Drizzle,3.6
2020-02-17T15:30:46.000Z,87,10.18,0,Clouds,4.1
2020-02-17T16:30:15.000Z,87,9.61,0,Clouds,3.6
2020-02-17T17:30:46.000Z,87,9.28,0,Clouds,4.6
2020-02-17T18:30:16.000Z,87,9.94,0,Clouds,3.6
2020-02-17T19:31:01.000Z,87,8.28,,Rain,2.1
2020-02-17T20:30:19.000Z,87,7.95,0,Clouds,2.1
2020-02-17T21:26:17.000Z,93,8.2,0,Clouds,3.38
2020-02-17T22:30:49.000Z,100,6.19,0,Clouds,1
2020-02-17T23:30:40.000Z,100,6,0,Clouds,1.5
2020-02-18T00:31:50.000Z,93,5.93,0,Clouds,1.5
2020-02-18T01:30:38.000Z,100,3.81,0,Clear,1
2020-02-18T02:30:43.000Z,93,6.15,0,Clear,1
2020-02-18T03:28:38.000Z,100,6.03,0,Clouds,2.1
2020-02-18T04:30:16.000Z,93,4.29,0,Clear,2.1
2020-02-18T05:30:14.000Z,100,3.72,0,Clouds,2.6
2020-02-18T06:30:32.000Z,100,2.86,0,Clear,1.5
2020-02-18T07:30:37.000Z,100,5.86,0,Clouds,1.5
2020-02-18T08:30:32.000Z,87,8.4,0,Clear,2.1
2020-02-18T09:30:31.000Z,76,10.34,0,Clear,1
2020-02-18T10:30:42.000Z,76,11.21,0,Clouds,1.5
2020-02-18T11:29:12.000Z,62,11.73,0,Clouds,2.1
2020-02-18T12:30:30.000Z,62,11.77,0,Clouds,3.1
2020-02-18T13:30:31.000Z,54,12.3,0,Clouds,2.1
2020-02-18T14:30:32.000Z,66,11.93,0,Clouds,3.6
2020-02-18T15:30:49.000Z,71,11.8,0,Clouds,5.1
2020-02-18T16:30:52.000Z,76,9.33,0,Clouds,3.6
2020-02-18T17:31:02.000Z,76,8.66,0,Clouds,3.1
2020-02-18T18:30:46.000Z,81,8.28,0,Clouds,3.6
2020-02-18T19:30:36.000Z,87,7.29,0,Clouds,3.1
2020-02-18T20:30:40.000Z,87,7,0,Clouds,2.6
2020-02-18T21:30:35.000Z,87,6.33,0,Clear,2.6
2020-02-18T22:30:33.000Z,93,4.95,0,Clouds,3.33
2020-02-18T23:30:43.000Z,93,3.9,0,Clouds,1.5
2020-02-19T00:32:28.000Z,93,4.19,0,Clear,2.6
2020-02-19T01:30:32.000Z,100,3.43,0,Clear,1.5
2020-02-19T02:30:42.000Z,93,3.84,0,Clouds,1
2020-02-19T03:28:33.000Z,93,3.85,0,Clouds,1.5
2020-02-19T04:30:33.000Z,100,4.18,0,Clouds,1
2020-02-19T05:29:29.000Z,93,4.56,0,Clouds,1.5
2020-02-19T06:30:29.000Z,93,3.56,0,Clouds,1.5
2020-02-19T07:30:24.000Z,93,6.56,0,Rain,1.5
2020-02-19T08:31:30.000Z,81,8.74,0,Clouds,2.1
2020-02-19T09:30:48.000Z,76,10.72,0,Clouds,2.6
2020-02-19T10:30:53.000Z,62,12,0,Clouds,3.1
2020-02-19T11:28:31.000Z,66,12.69,0,Clouds,3.1
2020-02-19T12:32:31.000Z,62,13.41,0,Clouds,2.6
2020-02-19T13:23:13.000Z,62,13.42,0,Clouds,3.6
2020-02-19T14:30:54.000Z,62,13,0,Clouds,3.1
2020-02-19T15:30:46.000Z,58,13,0,Clouds,1.5
2020-02-19T16:30:46.000Z,66,11.61,0,Clouds,2.1
2020-02-19T17:31:06.000Z,71,9.61,0,Clouds,1
2020-02-19T18:31:02.000Z,87,7.18,0,Clouds,1.5
2020-02-19T19:30:59.000Z,87,5.56,0,Clouds,0.5
2020-02-19T20:30:15.000Z,86,4.9,0,Clouds,1
2020-02-19T21:30:15.000Z,93,4.23,0,Clouds,1
2020-02-19T22:30:53.000Z,93,3.23,0,Clouds,2.1
2020-02-19T23:30:57.000Z,93,2.9,0,Clouds,2.1
2020-02-20T00:33:00.000Z,93,2.61,0,Clear,1.5
2020-02-20T01:28:19.000Z,93,2.61,0,Clear,1.5
2020-02-20T02:30:53.000Z,93,2.23,0,Clear,1.5
2020-02-20T03:28:36.000Z,93,1.33,0,Clear,1.5
2020-02-20T04:30:39.000Z,74,1.33,0,Clouds,2.1
2020-02-20T05:30:40.000Z,74,0.34,0,Clouds,2.1
2020-02-20T06:30:35.000Z,56,0.66,0,Clouds,1.5
2020-02-20T07:30:14.000Z,80,4.62,0,Clouds,1
2020-02-20T08:30:14.000Z,66,8.57,0,Clouds,2.1
2020-02-20T09:30:43.000Z,54,12.15,0,Clouds,0.5
2020-02-20T10:30:41.000Z,41,13.91,0,Clouds,2.6
2020-02-20T11:29:18.000Z,38,15.18,0,Clouds,2.6
2020-02-20T12:30:55.000Z,41,16.17,0,Clear,2.6
2020-02-20T13:30:46.000Z,39,17.26,0,Clear,3.6
2020-02-20T14:30:46.000Z,39,17.38,0,Clear,4.6
2020-02-20T15:30:14.000Z,44,16.17,0,Clear,5.1
2020-02-20T16:30:48.000Z,50,14,0,Clear,4.1
2020-02-20T17:30:16.000Z,66,11.29,0,Clear,4.6
2020-02-20T18:30:52.000Z,87,9.62,0,Clear,3.1
2020-02-20T19:30:54.000Z,93,8.91,0,Clear,3.1
2020-02-20T20:30:15.000Z,93,8.91,0,Clear,1.5
2020-02-20T21:30:46.000Z,93,8.34,0,Clear,3.1
2020-02-20T22:30:53.000Z,93,5.91,0,Clear,1
2020-02-20T23:30:52.000Z,93,5.85,0,Clear,1.5
2020-02-21T00:32:59.000Z,100,5.14,0,Clear,1.5
2020-02-21T01:30:29.000Z,100,4.43,0,Clear,1.5
2020-02-21T02:30:41.000Z,100,4.8,0,Clear,2.1
2020-02-21T03:28:37.000Z,100,4.43,0,Clear,2.1
2020-02-21T04:30:34.000Z,100,4.09,0,Clear,3.1
2020-02-21T05:30:34.000Z,93,4.09,0,Clear,2.1
2020-02-21T06:30:32.000Z,100,4.37,0,Clouds,2.1
2020-02-21T07:30:15.000Z,93,7.29,0,Clouds,3.1
2020-02-21T08:30:49.000Z,87,7.91,0,Clouds,2.6
2020-02-21T09:30:54.000Z,76,11.22,0,Clouds,1
2020-02-21T10:30:50.000Z,76,12.21,0,Clouds,1
2020-02-21T11:30:36.000Z,76,12.49,0,Clouds,2.1
2020-02-21T12:30:43.000Z,71,13.93,0,Clouds,3.1
2020-02-21T13:30:48.000Z,71,14.04,0,Clouds,3.6
2020-02-21T14:30:14.000Z,71,13.29,0,Clouds,2.6
2020-02-21T15:30:48.000Z,67,13.33,0,Clouds,2.6
2020-02-21T16:30:33.000Z,71,12.33,0,Clouds,2.6
2020-02-21T17:30:15.000Z,76,11.23,0,Clouds,1.5
2020-02-21T18:30:16.000Z,87,9.29,0,Clouds,1.5
2020-02-21T19:30:36.000Z,93,7.33,0,Clouds,0.5
2020-02-21T20:30:37.000Z,93,6.27,0,Clouds,1.5
2020-02-21T21:30:38.000Z,93,4.95,0,Clouds,1
2020-02-21T22:30:52.000Z,93,3.94,0,Clouds,1.5
2020-02-21T23:31:12.000Z,93,4.28,0,Clouds,1.5
2020-02-22T00:30:24.000Z,93,3.7,0,Clouds,3.1
2020-02-22T01:30:22.000Z,100,3.29,0,Clouds,1.5
2020-02-22T02:30:32.000Z,100,2.61,0,Clouds,1.5
2020-02-22T03:30:15.000Z,100,2.66,0,Clouds,2.1
2020-02-22T04:30:40.000Z,100,2.66,0,Clouds,2.6
2020-02-22T05:30:15.000Z,93,2.38,0,Clouds,1.5
2020-02-22T06:30:37.000Z,93,3.27,0,Clouds,1
2020-02-22T07:30:49.000Z,93,5.38,0,Clouds,1
2020-02-22T08:30:42.000Z,87,8.44,0,Clouds,1.5
2020-02-22T09:30:32.000Z,71,12.02,0,Clouds,0.5
2020-02-22T10:30:33.000Z,58,14.32,0,Clouds,3.1
2020-02-22T11:28:14.000Z,63,15.51,0,Clouds,1.5
2020-02-22T12:30:14.000Z,59,16.74,0,Clouds,2.6
2020-02-22T13:30:15.000Z,55,17.39,0,Clouds,4.6
2020-02-22T14:30:41.000Z,59,17.74,0,Clouds,5.1
2020-02-22T15:30:40.000Z,63,17.46,0,Clouds,3.6
2020-02-22T16:30:56.000Z,67,15,0,Clouds,2.6
2020-02-22T17:30:49.000Z,71,12.66,0,Clouds,1
2020-02-22T18:30:52.000Z,81,9.95,0,Clouds,1.5
2020-02-22T19:30:51.000Z,87,8.23,0,Clouds,1.5
2020-02-22T20:30:41.000Z,87,7.52,0,Clouds,1
2020-02-22T21:30:42.000Z,93,6.76,0,Clouds,1.5
2020-02-22T22:30:40.000Z,93,6.8,0,Clouds,1.5
2020-02-22T23:30:39.000Z,100,7.84,0,Fog,2.6
2020-02-23T00:33:55.000Z,100,7.84,0,Fog,2.6
2020-02-23T01:30:31.000Z,100,7.51,0,Mist,1.5
2020-02-23T02:30:33.000Z,100,7.51,0,Mist,1.5
2020-02-23T03:30:19.000Z,100,7.17,0,Mist,1
2020-02-23T04:30:40.000Z,100,6.55,0,Fog,2.1
2020-02-23T05:30:34.000Z,93,5.59,0,Mist,1.5
2020-02-23T06:30:46.000Z,100,5.5,0,Fog,3.1
2020-02-23T07:30:42.000Z,100,7.57,0,Fog,3.6
2020-02-23T08:30:14.000Z,100,7.81,0,Mist,2.1
2020-02-23T09:30:36.000Z,93,12.1,0,Clouds,1
2020-02-23T10:30:15.000Z,76,14.67,0,Clear,0.5
2020-02-23T11:31:00.000Z,55,16.22,0,Clear,1.5
2020-02-23T12:30:46.000Z,59,17.55,0,Clear,3.1
2020-02-23T13:30:17.000Z,55,18.58,0,Clear,1
2020-02-23T14:30:37.000Z,52,18.95,0,Clear,2.1
2020-02-23T15:30:34.000Z,55,17.96,0,Clear,3.6
2020-02-23T16:30:54.000Z,58,15.96,0,Clear,3.6
2020-02-23T17:30:19.000Z,71,12,0,Clear,1.5
2020-02-23T18:30:41.000Z,76,9.33,0,Clear,1.5
2020-02-23T19:30:38.000Z,81,7.61,0,Clear,1
2020-02-23T20:30:32.000Z,87,7.29,0,Clear,1
2020-02-23T21:30:27.000Z,87,6.86,0,Clear,0.08
2020-02-23T22:30:30.000Z,87,6.52,0,Clear,1
2020-02-23T23:30:36.000Z,93,5.43,0,Clear,0.5
2020-02-24T00:32:47.000Z,93,5.52,0,Fog,1.5
2020-02-24T01:30:30.000Z,100,5.18,0,Fog,1
2020-02-24T02:30:14.000Z,100,5.22,0,Fog,0.5
2020-02-24T03:30:26.000Z,100,4.94,0,Fog,0.5
2020-02-24T04:30:35.000Z,100,4.6,0,Fog,1.5
2020-02-24T05:30:28.000Z,100,3.89,0,Fog,1
2020-02-24T06:30:39.000Z,100,3.51,0,Fog,1.5
2020-02-24T07:30:27.000Z,100,5.35,0,Fog,2.6
2020-02-24T08:30:35.000Z,100,6.2,0,Fog,1
2020-02-24T09:30:44.000Z,100,10.37,0,Clear,1.5
2020-02-24T10:30:15.000Z,71,12.84,0,Clear,0.5
2020-02-24T11:30:15.000Z,59,15.31,0,Clear,1
2020-02-24T12:30:34.000Z,48,17.13,0,Clear,1.5
2020-02-24T13:30:23.000Z,42,18.9,0,Clear,2.1
2020-02-24T14:30:35.000Z,45,19.24,0,Clear,2.1
2020-02-24T15:30:36.000Z,42,17.57,0,Clear,1.5
2020-02-24T16:30:18.000Z,48,14.29,0,Clear,4.6
2020-02-24T17:30:38.000Z,71,11.09,0,Clear,1.5
2020-02-24T18:30:15.000Z,76,9.66,0,Clear,3.1
2020-02-24T19:30:44.000Z,100,7.85,0,Clouds,4.6
2020-02-24T20:30:14.000Z,93,9.19,0,Clouds,4.1
2020-02-24T21:30:14.000Z,93,8.9,0,Clouds,4.1
2020-02-24T22:30:37.000Z,87,8.27,0,Clouds,3.6
2020-02-24T23:30:15.000Z,87,8.28,0,Clouds,2.6
2020-02-25T00:32:44.000Z,87,8.56,0,Clouds,3.6
2020-02-25T01:30:35.000Z,87,8.56,0,Clouds,2.6
2020-02-25T02:30:29.000Z,87,8.9,0,Clouds,2.1
2020-02-25T03:25:47.000Z,87,8.56,0,Clouds,3.1
2020-02-25T04:30:32.000Z,87,8.61,0,Clouds,3.6
2020-02-25T05:30:37.000Z,81,8.9,0,Clouds,3.1
2020-02-25T06:30:41.000Z,81,8.61,0,Clouds,4.6
2020-02-25T07:30:22.000Z,76,9.95,0,Clouds,2.6
2020-02-25T08:30:22.000Z,81,9.75,0,Clouds,3.1
2020-02-25T09:30:26.000Z,81,11,0,Clouds,5.7
2020-02-25T10:30:38.000Z,81,11.97,0,Clouds,5.1
2020-02-25T11:30:37.000Z,87,12.75,0,Clouds,6.2
2020-02-25T12:29:35.000Z,87,13.03,0,Clouds,6.7
2020-02-25T13:30:28.000Z,87,12.68,0,Clouds,7.7
2020-02-25T14:30:14.000Z,93,12.39,0,Drizzle,6.7
2020-02-25T15:30:38.000Z,100,11.62,0,Rain,6.7
2020-02-25T16:30:37.000Z,93,11,0,Rain,7.7
2020-02-25T17:30:46.000Z,93,10.63,,Rain,8.2
2020-02-25T18:30:16.000Z,93,10.64,0,Clouds,6.7
2020-02-25T19:30:28.000Z,93,8.95,,Rain,7.2
2020-02-25T20:30:24.000Z,87,9.71,0,Clouds,5.1
2020-02-25T21:30:15.000Z,87,9.5,,Rain,6.2
2020-02-25T22:30:27.000Z,81,9.62,0,Rain,5.7
2020-02-25T23:30:23.000Z,87,9.51,,Rain,7.2
2020-02-26T00:31:13.000Z,100,7.91,0,Rain,5.1
2020-02-26T01:30:24.000Z,93,8.7,,Rain,7.2
2020-02-26T02:30:21.000Z,93,8.7,,Rain,6.2
2020-02-26T03:29:02.000Z,93,8.57,0,Rain,8.2
2020-02-26T04:30:40.000Z,93,8.31,0,Rain,7.7
2020-02-26T05:30:34.000Z,93,7.23,,Rain,6.2
2020-02-26T06:30:34.000Z,87,8.4,,Rain,7.2
2020-02-26T07:30:15.000Z,81,8.57,0,Rain,7.2
2020-02-26T08:30:48.000Z,87,8.55,0,Rain,7.7
2020-02-26T09:30:57.000Z,81,9.18,,Rain,6.2
2020-02-26T10:30:49.000Z,76,9.01,,Rain,7.2
2020-02-26T11:30:46.000Z,87,9.98,,Rain,9.3
2020-02-26T12:30:53.000Z,87,9.94,,Rain,8.2
2020-02-26T13:31:00.000Z,76,10.9,,Rain,8.7
2020-02-26T14:31:12.000Z,71,9.95,0,Rain,8.7
2020-02-26T15:31:13.000Z,81,9.23,,Rain,7.2
2020-02-26T16:31:21.000Z,76,9.23,,Rain,6.2
2020-02-26T17:31:01.000Z,87,8.23,,Rain,5.1
2020-02-26T18:31:10.000Z,87,7.9,0,Clouds,3.6
2020-02-26T19:30:15.000Z,87,8.23,0,Clouds,4.1
2020-02-26T20:31:21.000Z,87,7.9,0,Clouds,5.1
2020-02-26T21:30:59.000Z,81,8.23,0,Clouds,3.6
2020-02-26T22:30:56.000Z,81,7.95,0,Clouds,3.1
2020-02-26T23:31:08.000Z,81,7.95,0,Clouds,4.6
2020-02-27T00:32:52.000Z,87,7.27,0,Clouds,3.1
2020-02-27T01:31:05.000Z,81,6.94,0,Clouds,1.5
2020-02-27T02:31:15.000Z,81,7.61,0,Clouds,2.1
2020-02-27T03:31:03.000Z,87,7.61,0,Drizzle,1.5
2020-02-27T04:29:46.000Z,81,8.33,0,Rain,2.1
2020-02-27T05:30:37.000Z,81,8.61,0,Clouds,2.6
2020-02-27T06:30:39.000Z,62,11.7,0,Clouds,6.7
2020-02-27T07:30:52.000Z,54,13.22,0,Clouds,8.7
2020-02-27T08:30:49.000Z,50,13.73,0,Clouds,7.7
2020-02-27T09:30:15.000Z,51,14.89,0,Clouds,9.3
2020-02-27T10:31:11.000Z,47,14.75,,Rain,11.8
2020-02-27T11:30:53.000Z,76,12.5,0,Rain,12.3
2020-02-27T12:31:00.000Z,93,11.63,0,Drizzle,8.7
2020-02-27T13:31:14.000Z,93,11.86,0,Rain,7.7
2020-02-27T14:30:44.000Z,93,11.94,0,Rain,7.7
2020-02-27T15:30:15.000Z,93,11.79,0,Rain,6.7
2020-02-27T16:31:13.000Z,100,11.93,0,Rain,7.2
2020-02-27T17:30:57.000Z,93,12.12,0,Rain,6.7
2020-02-27T18:30:15.000Z,93,11.99,0,Rain,6.7
2020-02-27T19:30:58.000Z,100,11.7,0,Clouds,6.2
2020-02-27T20:30:48.000Z,93,11.43,0,Rain,3.6
2020-02-27T21:30:15.000Z,100,11.19,0,Drizzle,2.1
2020-02-27T22:30:40.000Z,100,11.21,0,Drizzle,1.5
2020-02-27T23:30:37.000Z,93,11.2,0,Drizzle,2.1
2020-02-28T00:31:38.000Z,93,11.2,0,Clouds,1.5
2020-02-28T01:30:50.000Z,93,11.09,0,Drizzle,1
2020-02-28T02:30:46.000Z,100,11.48,0,Drizzle,3.6
2020-02-28T03:30:56.000Z,100,11.69,0,Drizzle,4.6
2020-02-28T04:29:20.000Z,100,11.7,0,Drizzle,5.1
2020-02-28T05:31:14.000Z,100,11.7,0,Drizzle,4.6
2020-02-28T06:31:16.000Z,100,11.71,0,Clouds,3.6
2020-02-28T07:31:00.000Z,93,12,0,Clouds,2.6
2020-02-28T08:30:14.000Z,82,13.18,0,Clouds,3.6
2020-02-28T09:31:59.000Z,82,13.63,0,Clouds,3.1
2020-02-28T10:32:54.000Z,72,14.62,0,Clouds,2.6
2020-02-28T11:27:10.000Z,67,15,0,Clouds,2.1
2020-02-28T12:27:19.000Z,63,16.42,0,Clouds,1.5
2020-02-28T13:31:08.000Z,51,17.17,0,Clouds,4.6
2020-02-28T14:30:58.000Z,48,17.45,0,Clouds,3.6
2020-02-28T15:31:09.000Z,51,16.95,0,Clouds,2.6
2020-02-28T16:31:09.000Z,55,15.95,0,Clouds,1.5
2020-02-28T17:30:14.000Z,62,14.29,0,Clouds,1.5
2020-02-28T18:31:01.000Z,76,11.52,0,Clouds,2.6
2020-02-28T19:31:10.000Z,66,10.65,0,Clouds,3.6
2020-02-28T20:30:58.000Z,76,9.22,0,Clouds,1
2020-02-28T21:30:59.000Z,76,8.94,0,Clouds,2.1
2020-02-28T22:30:59.000Z,76,8.65,0,Clouds,3.1
2020-02-28T23:30:15.000Z,81,8.22,0,Clouds,2.1
2020-02-29T10:30:15.000Z,55,14.56,0,Clouds,8.7
2020-02-29T11:26:55.000Z,82,12.46,0,Rain,10.3
2020-02-29T12:30:56.000Z,93,11.63,0,Clouds,7.7
2020-02-29T13:30:44.000Z,87,11.19,0,Rain,7.7
2020-02-29T14:30:51.000Z,93,10.59,0,Clouds,5.1
2020-02-29T15:30:49.000Z,93,10.59,0,Rain,2.1
2020-02-29T16:27:34.000Z,93,10.5,0,Drizzle,3.1
2020-02-29T17:30:52.000Z,93,10.39,0,Drizzle,3.6
2020-02-29T18:30:16.000Z,87,9.78,0,Clouds,2.6
2020-02-29T19:30:51.000Z,81,10.06,0,Clouds,3.1
2020-02-29T20:30:46.000Z,81,9.45,0,Rain,2.1
2020-02-29T21:30:37.000Z,81,9.45,0,Clouds,1.5
2020-02-29T22:30:45.000Z,76,9.35,0,Clouds,1.5
2020-02-29T23:30:43.000Z,87,8.43,0,Clouds,1
2020-03-01T00:35:44.000Z,87,8.33,0,Clouds,2.1
2020-03-01T01:30:17.000Z,93,8.02,0,Clouds,1.5
2020-03-01T02:30:14.000Z,93,7,0,Clouds,3.6
2020-03-01T03:30:14.000Z,87,6.39,0,Clouds,3.1
2020-03-01T04:26:01.000Z,93,5.98,,Rain,3.1
2020-03-01T05:30:22.000Z,93,5.26,,Rain,2.1
2020-03-01T06:30:24.000Z,93,5.25,0,Clouds,2.6
2020-03-01T07:30:15.000Z,87,8.65,0,Clouds,3.1
2020-03-01T08:30:22.000Z,87,10.49,0,Clouds,3.1
2020-03-01T09:30:22.000Z,51,14.49,0,Clouds,8.2
2020-03-01T10:30:23.000Z,48,15.62,0,Clouds,7.2
2020-03-01T11:27:23.000Z,58,14.52,0,Rain,9.8
2020-03-01T12:30:11.000Z,76,14.75,,Rain,8.2
2020-03-01T13:30:22.000Z,67,14.43,0,Clouds,9.3
2020-03-01T14:30:15.000Z,67,13.7,0,Clouds,7.2
2020-03-01T15:30:30.000Z,67,13.37,0,Clouds,7.2
2020-03-01T16:30:19.000Z,76,12.27,0,Clouds,5.1
2020-03-01T17:30:26.000Z,81,11.25,0,Clouds,2.6
2020-03-01T18:30:25.000Z,76,10.98,0,Rain,1
2020-03-01T19:30:23.000Z,87,10.33,0,Rain,3.1
2020-03-01T20:30:26.000Z,87,10.33,0,Rain,4.6
2020-03-01T21:30:22.000Z,87,10.06,0,Clouds,3.1
2020-03-01T22:30:20.000Z,81,10.64,0,Rain,4.1
2020-03-01T23:30:21.000Z,87,10,0,Rain,1.5
2020-03-02T00:33:44.000Z,100,9.42,0,Rain,3.6
2020-03-02T01:30:20.000Z,93,9.41,0,Rain,5.1
2020-03-02T02:30:23.000Z,87,9.35,0,Clouds,2.6
2020-03-02T03:30:21.000Z,81,9.07,0,Clouds,1.5
2020-03-02T04:26:08.000Z,87,9.48,0,Thunderstorm,15.9
2020-03-02T05:30:20.000Z,93,9.44,0,Rain,11.3
2020-03-02T06:30:23.000Z,93,9.31,0,Rain,9.3
2020-03-02T07:30:20.000Z,87,8.94,,Rain,13.9
2020-03-02T08:30:28.000Z,81,9.55,,Rain,11.3
2020-03-02T09:30:23.000Z,87,10,0,Thunderstorm,9.3
2020-03-02T10:30:19.000Z,87,10.04,0,Rain,10.8
2020-03-02T11:26:49.000Z,71,11.05,,Rain,10.8
2020-03-02T12:30:28.000Z,61,10.53,,Rain,10.8
2020-03-02T13:30:32.000Z,81,9.36,,Rain,10.8
2020-03-02T14:30:31.000Z,87,8.02,0,Rain,11.8
2020-03-02T15:30:38.000Z,93,6.51,0,Rain,10.8
2020-03-02T16:30:39.000Z,93,6.69,0,Rain,9.3
2020-03-02T17:30:15.000Z,87,5.9,,Rain,5.7
2020-03-02T18:30:28.000Z,87,6.23,,Rain,5.1
2020-03-02T19:30:15.000Z,87,6.4,,Rain,6.7
2020-03-02T20:30:21.000Z,87,6.19,,Rain,5.1
2020-03-02T21:30:24.000Z,81,5.44,,Rain,7.7
2020-03-02T22:30:24.000Z,93,5.62,0,Rain,4.1
2020-03-02T23:30:19.000Z,93,6.13,,Rain,4.6
2020-03-03T00:33:42.000Z,93,6.56,,Rain,4.6
2020-03-03T01:30:19.000Z,87,6.71,,Rain,4.6
2020-03-03T02:30:15.000Z,87,6.29,0,Rain,4.1
2020-03-03T03:30:21.000Z,93,5.77,0,Clouds,1.5
2020-03-03T04:26:32.000Z,93,6.73,0,Clouds,1.5
2020-03-03T05:30:28.000Z,87,6.68,0,Clouds,1
2020-03-03T06:30:14.000Z,81,7.23,0,Rain,2.6
2020-03-03T07:30:14.000Z,75,7.64,0,Rain,4.6
2020-03-03T08:30:28.000Z,87,7.4,0,Rain,2.1
2020-03-03T09:30:22.000Z,93,7.7,0,Rain,3.6
2020-03-03T10:30:22.000Z,93,8.28,0,Rain,3.1
2020-03-03T11:26:54.000Z,87,9.86,0,Rain,2.6
2020-03-03T12:30:19.000Z,87,12.45,,Rain,15.9
2020-03-03T13:30:27.000Z,82,12.78,0,Rain,19
2020-03-03T14:30:31.000Z,87,12.41,0,Rain,17.5
2020-03-03T15:30:31.000Z,81,12.11,0,Drizzle,17
2020-03-03T16:30:48.000Z,81,10.37,0,Clouds,11.8
2020-03-03T17:30:17.000Z,93,8.94,,Rain,6.7
2020-03-03T18:30:44.000Z,93,8.71,0,Clouds,6.7
2020-03-03T19:22:17.000Z,87,8.3,0,Clouds,5.1
2020-03-03T20:30:33.000Z,87,7.66,0,Clouds,4.1
2020-03-03T21:30:15.000Z,93,7.49,0,Clouds,3.1
2020-03-03T22:30:26.000Z,93,7.31,0,Clouds,1
2020-03-03T23:30:14.000Z,87,6.62,0,Clouds,1
2020-03-04T00:33:57.000Z,100,6,0,Clouds,1
2020-03-04T01:30:19.000Z,93,6.31,0,Clouds,2.1
2020-03-04T02:30:21.000Z,100,6.21,0,Clouds,2.6
2020-03-04T03:30:22.000Z,100,6.86,0,Clouds,1
2020-03-04T04:26:26.000Z,93,7.17,0,Rain,1.5
2020-03-04T05:30:48.000Z,100,7.27,,Rain,3.33
2020-03-04T06:30:26.000Z,93,8.19,0,Rain,1.5
2020-03-04T07:30:23.000Z,93,8.98,0,Rain,1
2020-03-04T08:30:26.000Z,100,9.68,0,Rain,2.6
2020-03-04T09:30:25.000Z,93,12.37,0,Clouds,5.1
2020-03-04T10:30:23.000Z,100,13.39,0,Drizzle,6.7
2020-03-04T11:26:49.000Z,93,13.7,0,Rain,8.2
2020-03-04T12:30:32.000Z,93,13.7,0,Drizzle,6.7
2020-03-04T13:30:44.000Z,100,13.3,0,Drizzle,7.2
2020-03-04T14:30:31.000Z,87,13.86,0,Rain,5.7
2020-03-04T15:30:35.000Z,93,13.94,0,Clouds,3.6
2020-03-04T16:30:16.000Z,87,13.6,0,Clouds,2.6
2020-03-04T17:30:39.000Z,93,13.35,0,Clouds,3.1
2020-03-04T18:30:30.000Z,93,12.99,0,Clouds,1.5
2020-03-04T19:31:48.000Z,93,12.96,0,Clouds,1.5
2020-03-04T20:30:36.000Z,100,12.61,0,Clouds,2.1
2020-03-04T21:30:14.000Z,93,11.97,0,Clouds,2.6
2020-03-04T22:30:36.000Z,93,11.04,0,Clouds,3.1
2020-03-04T23:30:30.000Z,93,11.52,0,Clouds,3.6
2020-03-05T00:34:15.000Z,93,11.29,0,Clouds,1.5
2020-03-05T01:30:15.000Z,100,10.82,0,Clouds,3.1
2020-03-05T02:30:32.000Z,93,11.03,0,Clouds,3.1
2020-03-05T03:30:26.000Z,93,11.23,0,Clouds,4.1
2020-03-05T04:27:40.000Z,87,12.02,0,Clouds,2.6
