,STORESpollen,STOREShoney,STORESnectar,BroodCells,BEESadult,WEIGHTcolony
93,218.44659067654692,18782.279291751853,842.7795265872692,4766.391423569912,6294.328075137948,33.79198401528569
94,221.40490723777887,18771.980023893942,713.464420289506,5367.690845826744,6395.031649622272,33.849151032432424
95,217.47615507807572,18714.325902872042,876.884702656826,5244.890932305056,6418.679768121129,33.84654171647318
96,213.39937671972777,18702.906323838106,1147.3747574166064,5895.817258137777,6594.713136407673,33.89238071059782
97,207.36196105955742,18790.924077126998,933.2808265833755,5858.473003532983,6567.877814721827,33.921623434829094
98,206.8636964924104,18789.132169810193,999.5288056402374,6380.629348370956,6642.261348994503,33.870334838485284
99,208.97114514659205,18788.368231781187,1286.8146649415785,8034.899277427828,6844.209093735808,33.97660901269739
100,199.03556980139228,18917.8557079276,997.3542580104005,8071.441866936526,6704.029612829306,34.01256430264862
101,220.3311656213416,18933.925859611383,917.2551593265986,7780.796659331892,6585.7947921177965,34.03999994896496
102,213.5647822518696,18898.042952501586,1087.6493261315654,9587.856387791275,6885.493693515907,34.05848015736617
103,221.71026863507575,18913.65296070972,869.2752252214918,10242.564639147648,6890.90561093104,34.07671022285389
104,225.92292823825085,18812.959759823832,1359.0215877614892,9661.923571146282,7207.431995779645,34.05137780218851
105,230.2735719065054,18886.816027516965,1108.8962461394713,9967.101859224898,7354.915200181723,34.10174517946637
106,265.32604213182424,18856.657030002043,1254.352447898803,8562.44729112712,7760.588773231335,34.10811668299351
107,276.53814221741004,18863.415675372336,1507.9939874852926,10122.002566176572,8142.118945244278,34.27763190360191
108,301.3857775053905,18954.44835890583,1190.137639406405,11000.931764813717,8264.728919418729,34.468602521861634
109,300.9250838494185,18941.602772147024,1456.729081902718,10794.86261200454,8138.662129332247,34.49941209291461
110,312.21258068682647,19033.872756148718,1300.4288102685182,12443.800024333765,8054.821928461398,34.65428389389548
111,293.083267438531,19060.02637451666,1353.574745507562,12529.550540504484,8205.837744171044,34.77467671498561
112,283.53017287011494,19112.60593067935,1432.7226867580316,13231.65742432512,8081.411670562599,34.790575546165165
113,279.4660982146123,19154.262797969794,1190.7985652853308,13031.781966659168,8458.346820168763,34.9748207737796
114,295.21446326963746,19111.28821096706,1394.2500346031902,14162.22796252789,8579.354116536844,34.89359161882957
115,325.19878560487126,19119.710550282492,1117.7536139263711,14713.376408820719,8821.942696066631,35.15399146879602
116,325.4560823618095,19040.992174399114,1642.179629075048,13343.59277236336,8784.1929726087,35.073203431845975
117,329.6470802040234,19145.010158616926,1224.6182173957086,14679.38541831546,8938.435655481426,35.285954201389856
118,331.73701682266915,19085.168345543098,1364.6235767395879,13581.757278696889,9305.445849576088,35.14784200486535
119,330.4963274670861,19017.4533476861,1387.9245060662956,15252.119620996407,10199.862397070208,35.305358008693084
120,340.2682148922382,18931.628943207943,2006.5612576495482,13203.802764933978,10627.555964408144,35.32346228112874
121,370.7095418584002,19104.333368544394,1399.548644993406,13207.630759495285,10928.01582392752,35.33446685219285
122,366.1419684085789,18985.427656077383,1999.6485910924384,14014.80213261232,11672.663467430846,35.47736912307771
123,357.4230488263147,19097.88190859576,2038.2957708146187,11852.116651973312,12074.865026865564,35.49030681450518
124,354.3180847796955,19175.249059356625,1438.9853554355823,13352.336841753306,12541.792988940093,35.63195572875086
125,364.7154453242145,19010.95812239824,2137.741828957427,13466.405713454333,12980.636215225873,35.56008544923918
126,394.6889137083997,19139.735172174303,1890.378770002404,14266.80318019009,12988.556649598642,35.57024278679885
127,417.4898686156256,19106.592023546353,2023.1486580674473,13933.640612617099,13900.647948030219,35.75334078870712
128,419.04015156555874,19141.562607227224,1844.2689249105897,11887.34077787675,13980.449738935939,35.552960177605975
129,418.36477369554603,19031.20716848889,2708.3122065978914,13104.181117408873,14868.11576816617,35.68472149779407
130,400.9642527571077,19242.461933447667,2562.465728435571,12303.53696622538,15057.53786278031,35.63220946507782
131,415.24059548939863,19333.841223752963,1988.9839202502208,14127.146279137276,15859.302054165817,35.81330344988
132,505.2686098719349,19217.868962120625,2598.3212636378175,13999.043219657895,15883.347483336549,35.72702794965911
133,511.0744433552761,19360.193007861333,2759.2864289086538,12860.709065146639,16192.270795437822,35.77472028407435
134,493.7986965433075,19513.755808659684,3217.0716755369585,12950.185646201175,17151.732293561123,36.05535374264305
135,468.5319297120168,19830.241245032175,2016.5583829390753,14946.925806074383,17211.66044774854,36.17730197600289
136,452.72260400155596,19613.11350996186,2720.6817259197796,16948.17131258849,17561.842573276677,36.138561199046535
137,520.7727742919352,19666.245028284007,2116.655544161611,12479.41659805779,17386.004673608262,36.08183147788337
138,533.8837621030136,19456.390630450394,2811.1756442455107,12380.721121727378,18011.83598080917,35.97920694483857
139,590.506379885412,19526.281767998033,2941.4054828285334,13473.693713917342,18323.465958140077,36.2714100480161
140,604.0568720443783,19690.363739612287,2985.773512983931,13801.798246209357,18112.295691540057,36.318180352644255
141,568.3576302604782,19805.428157462156,2261.637128884564,14443.390425307294,18699.94387800195,36.723547276077426
142,553.9024909847883,19693.738380705665,2140.78527656768,12436.367567931195,18340.983694092134,36.50326778656812
143,577.6338820438576,19533.898607757143,3238.9626831006226,16487.120177973058,18271.294498432315,36.615264706438204
144,564.8499150094458,19803.95558618906,2114.774365117235,16542.448497758705,18232.12170281132,36.644319962665676
145,545.0268461621141,19567.050946058454,2697.3350060778293,17153.359630800365,19071.732553812686,36.4521065619816
146,559.8301937482569,19507.75104690822,2632.414295970929,15580.402957103306,19904.26079209483,36.52920826744187
147,546.5575197105525,19441.892371837006,2990.473800062068,15225.926867879043,20054.397081398598,36.48912725176402
148,633.245734116307,19483.21946495796,2875.776873533434,20161.09319483607,19888.4881640443,36.784047058066065
149,592.30407356511,19489.498555039518,2811.3922679869665,17434.346341029803,19508.91116286078,36.695403791425676
150,615.9349525638672,19461.185330834447,2976.1047998397007,16276.17878381834,19489.119015866923,36.58781141333195
151,657.044328901454,19448.66924278073,2790.2727324671996,15849.912757533013,20607.063718445304,36.669133392385945
152,699.7167510303498,19365.42164362329,2473.7380553307557,14982.036362109251,21485.162516410073,36.673072851421146
153,676.6996641233104,19085.6183915324,3014.570607194195,20002.17837593761,22238.501477777187,36.95637404280257
154,645.4511643304957,19057.99840444906,3151.1092870016037,16886.046114414803,21794.192045618784,36.6656393455483
155,671.6218855871728,19043.45462527838,3188.8782769827194,15221.044127062125,22969.422308115638,36.814048503422875
156,689.1063050189434,19011.193083380367,3791.226622720167,17918.83262083325,22997.11810142177,37.02397772754501
157,677.3932324404001,19243.267174810906,3539.2609165936997,17703.026705167722,22695.891969123142,37.036918605049706
158,667.5641236212604,19354.529526512037,3474.21034833108,18842.658799694178,22650.835240668614,37.20441224287467
159,719.8592629806183,19445.00596900829,3990.403712571966,16744.902512427303,22863.489085325877,37.13817460830961
160,706.9962815891724,19749.316127198,4169.600043265944,13996.027776782379,23769.497487075347,37.544372863646764
161,751.8279888082149,20163.376561355493,3482.549228841452,17651.34280742205,23280.69728701184,37.84671578084151
162,705.3744318045526,20273.556946161676,3345.7217158888866,19201.17084144701,23531.743679812145,37.92973200900381
163,692.2331230866758,20311.902562068997,2834.737258258416,15858.61302679287,24068.407119840384,37.741663696655856
164,680.759461634888,20065.225872025596,2605.1766778642336,16771.770194766155,25096.83201234468,37.62212346540771
165,680.0361950845844,19712.37320402947,3258.4875402481834,17106.295692342614,26414.419715120017,37.47605213302238
166,730.5108783392196,19634.1366912329,2590.356807169215,17233.24417770034,26136.782356880347,37.51929356403614
167,725.0624024190585,19218.54299961466,2658.4109490550604,16820.23008758366,26730.284414668935,37.276248214916535
168,699.7133911325552,18799.505897066763,4054.665231138473,16871.70880012,27450.98787773665,37.0854349645166
169,776.4811046224804,18963.42987256855,3795.7650428392612,17281.80963186029,27168.76451442823,37.13329439005596
170,782.4484456200038,18985.63634436009,3830.465043358699,16735.594131705897,27603.96987012923,37.3626051223755
171,744.4925426565412,19053.61926478867,2879.1150079171425,15563.5098633129,27430.932373399603,37.180500281685745
172,738.9242292848821,18711.361082523013,2568.0844881726066,14129.291663576643,28351.637062433183,37.0437910913157
173,791.921911316065,18204.493462213813,3477.3096959297422,13773.969921356376,29689.385309061465,36.912180870464184
174,761.8003658038791,18026.187056802137,3204.084643675403,16102.098174313283,30021.649246843383,37.08536399978973
175,769.4151979773978,17791.45199938413,2488.7116114155256,15060.4444502693,29542.00255358972,36.80341046837598
176,808.5474371902452,17267.092109733265,3879.512713551498,15715.970952178819,29637.094086181824,36.72939871728447
177,796.78779799158,17320.86883977363,2730.1223455476706,16313.540928226863,29371.333945604652,36.493161109271625
178,740.9376039694313,16854.188758238,3836.8769443744663,15150.905455693279,30630.171082257635,36.46956542701995
179,786.849766503138,16845.514345480537,2468.0083863566174,14482.58714934859,30336.459356209536,36.51906054617917
180,797.9490606675179,16296.782450210354,2348.6917894114017,15970.149271216615,29773.7542114732,36.167946322455904
181,813.4422074175104,15705.02129911138,2867.607695868524,14758.168812016871,30281.442283804678,35.785648797855465
182,762.0264497044013,15293.598550675086,2741.009586983781,15566.740150736454,30763.642221415677,35.76806604494975
183,810.5756580308581,14846.245562537293,2580.0253833426955,14648.750442577491,30701.933300308916,35.390123668646076
184,768.0044093756763,14315.184349849505,2887.55935287308,14156.322905024674,31696.68417636852,35.12775817385329
185,811.3395236702859,13855.988459830596,2783.679606721395,15723.877660298353,32246.635446272918,35.00008367415823
186,809.7205257674416,13298.782918605642,2914.920112248745,15987.790084933631,32814.57303460435,34.77693476825149
187,828.3106715401035,12795.292877016896,2882.4067334384413,13356.816598114141,32434.297463167517,34.348925104938125
188,837.3901395010148,12233.657111478142,2690.4797254057926,13747.387947480263,33038.04369604612,34.14946257294593
189,866.4921050616472,11596.337599433224,3923.2796090760553,13796.922172041966,32937.232061218216,33.839311214930056
190,879.9671229468369,11453.00657524103,3163.0852421534705,14792.876985148388,33147.65594271836,33.84344704677959
191,908.2544797831002,11008.830565743468,2777.519694898218,14613.13695987799,33023.85842109192,33.73074623524136
192,898.1774807571395,10436.16206882389,3475.4178744881924,12828.09923001989,33000.35368451181,33.44964456119367
193,883.2077833058836,10139.136878821415,4400.255930557534,14916.388179183323,32794.0704556118,33.28447020802268
194,887.7878611686662,10163.665655414223,3824.488160248651,16202.00104625541,33326.18318365483,33.352990427337325
195,821.7624079638131,9941.760921215882,3101.5679076845818,13979.31467803082,33162.13455304198,33.10579410368763
196,902.4186582811556,9392.744398577886,4728.2480302906915,13291.54965346429,33578.94669512816,32.77368470877807
197,938.3905178804144,9486.782800676145,5276.104686220904,14877.298651509378,34206.29414907551,32.95301316168017
198,956.973673667769,9833.44714314866,3812.0853221188245,15625.854648183365,33575.022743402726,33.256188194444874
199,941.0295754621374,9594.8606067226,4794.38508792261,15433.599653036315,33104.040530967824,33.15403172046623
200,873.3198002263692,9761.033791675745,3965.351327462982,15867.77637482775,33002.54227639038,33.11692690364356
201,926.5838413724116,9599.734563598668,5001.337139444024,15805.571269761916,33141.46340948159,33.042239040455826
202,921.1490493208177,9822.032717495347,3875.3039048665487,14049.151522006738,33408.25612016487,33.17962840661613
203,911.7304751289353,9566.542080025869,3627.8873820009076,14400.704676778685,33853.011178730594,33.042194232009045
204,936.8892118984033,9230.0025732023,4180.468842339206,13992.325245664048,34005.415069655486,32.793681563421785
205,967.5941324940026,9099.950034832973,3088.54856963411,13741.044940161655,34636.93627506088,32.9257321110385
206,945.4105464170092,8539.044512960641,3420.975063318474,15005.163566417945,34423.83649071279,32.754150216596905
207,905.9320655562819,8160.854880891016,3049.846502498476,13876.098822949461,33983.43407273714,32.52933560727041
208,924.8875775459431,7662.88500819292,4364.247475978351,15293.134345742787,33617.16691672322,32.26437713792613
209,890.9499726220095,7657.688666801288,4224.033884223483,15885.42116243897,33759.55600444269,32.188958355589605
210,900.766664748223,7574.654195976941,3365.0934121275895,12691.883363214123,34626.87329433621,32.09527749959932
211,837.0038437804028,7147.346154925771,4311.3055495976605,13049.472394860737,34663.29111058497,32.00343493958149
212,852.2953642509561,7137.5537595424,4150.109691424315,13246.029123970742,34326.51304047305,31.877935111887492
213,832.1245289253542,7065.44229398997,3326.669295039379,13138.983715600312,34720.028639885844,31.866360577674442
214,831.3919239870561,6650.214954458958,3991.5328122745923,13162.4103363335,34990.558538369594,31.78044583171195
215,831.3694213409245,6544.181890734792,2971.317731266048,11326.30925371859,34712.13071698924,31.58606125255893
216,846.2197038600377,6046.0754413119785,2397.8257719196827,10892.859769350947,34986.34259628959,31.261517632523937
217,792.843620217188,5280.327427937131,2525.650621376115,12044.853832492037,35728.646593944904,30.94174969332037
218,789.8148730986176,4556.217003229147,3425.2166711769287,10771.197226266913,35992.955874661006,30.525984094615055
219,808.1952995566942,4201.3993219558515,3254.0279364489543,8951.836674994734,36018.437447825105,30.214324850358956
220,800.4657204251288,3772.7932380930292,2433.765032433528,9412.79268862052,36557.93556410005,30.01037329188555
221,810.9846277880187,3032.2582510635343,2707.5779745193213,9364.316368967204,36606.442624724106,29.743331248771195
222,779.76508246549,2433.1070978076054,2139.9751952033603,8158.5693504889805,36022.80535503595,29.29894891038563
223,779.8330494845154,1593.2272604532484,2417.4987990209993,8277.838943069739,36451.861313436275,28.867141756722937
224,781.8674897009439,889.6525960820845,2206.9282075600695,6922.587625105125,36521.595436824166,28.382572247287044
225,779.0809725949337,88.88981527599185,2093.457171752698,6924.315800114133,36949.931582673744,28.029517856263315
226,735.9055255167009,0.0,2214.2912684108396,7012.367791779747,37058.93224332787,27.96006609281258
227,692.2488441249968,0.0,2245.311911367762,5608.5551008886605,36826.16091481885,27.779272300220498
228,707.4205581512554,0.0,1478.19798836253,5662.832522806477,37300.816783991824,27.759944628919047
229,668.8718477003695,0.0,2076.5243079058155,5625.625885171624,37563.21713976018,27.80641178624089
230,610.0558138446202,0.0,1411.2208326473128,5357.5581259648,37066.12681022204,27.695212092012735
231,558.9717178627046,0.0,1302.6383222827144,4898.922332605302,36759.14747606321,27.64756487221293
232,541.9789570823009,0.0,1325.159441015273,4123.839893476573,36759.96026713628,27.511592106356613
233,538.9058125432389,0.0,1369.7494883001827,4128.424337942972,36961.4694220232,27.535895734588916
234,502.3209227015568,0.0,1199.20530645885,3711.2701145467577,36919.30958772976,27.488438665009056
235,470.49410726638155,0.0,1283.2022984526511,3493.624017745703,36625.473719220725,27.450095660242003
236,437.1494651774151,0.0,844.6945530362245,2882.4889171068116,36498.56299159498,27.324580758040376
237,410.53821353300145,0.0,1170.736698483709,2772.6933290719635,36671.72769379659,27.36102126625838
238,386.7225559257528,0.0,980.7984053907489,2687.468773652535,36309.955216134884,27.284776976942865
239,376.07897831255355,0.0,737.9688263688163,2313.5930135438357,36081.0274827551,27.21932428408008
240,360.3196849697138,0.0,863.1486302839494,2164.6169891022246,36022.61535494348,27.19316723904666
241,302.5440875337116,0.0,663.9327753150596,2470.3947981760675,35683.91975554454,27.170304908174263
242,268.09862864914714,0.0,547.1425954138049,2257.75498060536,35290.596475939914,27.06840322350211
243,236.1363748561969,0.0,743.7547075163955,2136.938176387292,35192.1998391593,27.068189304093057
244,199.84069560852177,0.0,556.5967159323143,1852.4200563693394,34793.055551880665,26.956940675550122
245,178.13259094458513,0.0,504.20401347068287,2067.692895444847,34775.66258065363,26.94834925726337
246,154.39701780088086,0.0,605.366546801187,1490.0098912753765,34431.104810668185,26.8691100825573
247,131.51160152171832,0.0,449.8238574027812,1309.5534223648528,34311.37126065532,26.850455016097357
248,82.84017006822495,0.0,457.31816751499287,1161.779597948611,33990.4432064396,26.776508234379012
249,110.81789856261975,0.0,464.5123351646441,1207.2802460379412,33832.19179185825,26.771794308343484
250,76.0523824925003,0.0,383.43316498129434,981.0232333271905,33482.64959973075,26.727841311760507
251,87.15046850360704,0.0,403.243689007381,835.0990011682007,33205.85977420316,26.695990964708592
252,78.72369452764644,0.0,316.60883306176277,889.3731255392222,32886.01608319612,26.64450557665238
253,56.92453296700381,0.0,390.6028108955858,866.0693181645516,32678.679970971913,26.621540442198537
254,51.09075956402336,0.0,274.96889454236,675.5683480538946,32345.763653749676,26.574583421230038
255,56.07258900393333,0.0,208.8561303373732,795.74087301146,32097.307231030623,26.550016389989032
256,49.621885094012924,0.0,195.8210851620504,799.9222098665118,31754.725872576673,26.51002202205055
257,64.48899887331427,0.0,182.7622746410571,765.3213955834153,31454.451561185717,26.4825638761692
258,57.8158328402622,0.0,166.1305043505513,756.3535725057429,31151.5002320022,26.445163862807807
259,44.07348945079336,0.0,189.416029472224,642.0169013827124,30865.476135073764,26.405952199728244
260,34.53041300307855,0.0,189.9048956345207,533.5806170673166,30579.600796287155,26.366812556162763
261,43.5128448252987,0.0,155.12445716003128,490.7480113793535,30338.275688968606,26.33529289739668
262,44.335289504406944,0.0,190.83863632136251,431.58686008561546,30089.71707287644,26.310878026265478
263,37.376150708554604,0.0,114.78252499480624,377.8559715307435,29785.266666677526,26.272393158754113
264,33.24915427545909,0.0,115.31166389736632,292.12024965615325,29531.953349567717,26.24216281002509
265,25.297312271757427,0.0,141.05419120852832,288.55934967325237,29272.50263060437,26.212857342497742
266,29.584544836535734,0.0,116.39733724045357,344.25519617775365,28985.75400049784,26.1894283582204
267,25.64078827253774,0.0,113.87141111596515,357.4265878228645,28683.78694777124,26.153586244038475
268,21.127406129588962,0.0,89.65312259660561,275.08689552767635,28411.844534543354,26.123193355171843
269,22.22137348915136,0.0,113.63730745692192,269.36298029925973,28145.535554160015,26.09614155333982
270,17.562735745209892,0.0,74.4231909127949,321.38871406328644,27857.334952283167,26.067709780794583
271,15.190535930724522,0.0,99.06608943943002,241.0739694630706,27574.36259840355,26.034318547626288
272,16.584217552129036,0.0,92.2899513242217,242.10700349884652,27320.46955003036,26.009105378008506
273,16.60234515757811,0.0,61.83448119339684,250.97313020124585,27049.935097724003,25.980003173365933
274,18.649756810487364,0.0,68.24410133286702,209.9604021746681,26785.982424169928,25.95182631555708
275,15.14487034337358,0.0,50.52600661648549,198.1625036451013,26534.141686406518,25.924285460260656
276,12.781703806815482,0.0,54.963428606920814,186.91615153890686,26286.50023582468,25.89627907011538
277,15.124913063920527,0.0,62.77031459303399,149.7534606950191,26036.172160046888,25.869018131412453
278,9.622513601804211,0.0,39.76147691821362,137.79837287512618,25792.68123699727,25.844542189274204
279,8.78937800814455,0.0,37.087854882745376,127.15526706948928,25530.013016095407,25.81667051594152
